TRADEDATE,SECID,SHORTNAME,COUPON_TYPE,PLOT_GROUP,PRICE_FOR_ANALYSIS,ACCINT,FLOATING_COUPON_RATE_EST,RATE_FOR_ANALYSIS,YEARS_TO_MATURITY,VALUE
2025-11-07,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.008,4.03,16.060000000000013,16.060000000000013,9.442847364818617,6583244.51
2025-11-10,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.037,5.38,16.424999999999994,16.424999999999994,9.43463381245722,9185023.64
2025-11-11,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.04,5.82,16.060000000000013,16.060000000000013,9.431895961670088,3330678.34
2025-11-12,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.057,6.27,16.424999999999972,16.424999999999972,9.429158110882955,5810500.97
2025-11-13,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.948,6.72,16.425000000000008,16.425000000000008,9.426420260095824,11232601.4
2025-11-14,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.858,7.17,16.425000000000008,16.425000000000008,9.423682409308691,4504378.94
2025-11-17,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.872,8.52,16.424999999999994,16.424999999999994,9.415468856947296,1458213.26
2025-11-18,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.863,8.96,16.060000000000045,16.060000000000045,9.412731006160165,3414646.73
2025-11-19,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.847,9.41,16.424999999999972,16.424999999999972,9.409993155373032,3649860.88
2025-11-20,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.858,9.86,16.424999999999972,16.424999999999972,9.4072553045859,5165797.57
2025-11-21,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.833,10.31,16.42500000000004,16.42500000000004,9.404517453798768,3039810.17
2025-11-24,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.779,11.67,16.54666666666666,16.54666666666666,9.396303901437372,3105139.89
2025-11-25,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.804,12.12,16.424999999999972,16.424999999999972,9.39356605065024,2939269.02
2025-11-26,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.816,12.56,16.060000000000045,16.060000000000045,9.390828199863108,5053312.67
2025-11-27,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.716,13.01,16.424999999999972,16.424999999999972,9.388090349075975,11982627.34
2025-11-28,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.747,13.45,16.05999999999998,16.05999999999998,9.385352498288844,6395929.01
2025-12-01,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.709,14.79,16.30333333333333,16.30333333333333,9.377138945927449,7564826.27
2025-12-02,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.75,15.23,16.060000000000045,16.060000000000045,9.374401095140314,11365572.16
2025-12-03,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.747,15.68,16.424999999999972,16.424999999999972,9.371663244353185,13472587.82
2025-12-04,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.77,16.12,16.060000000000045,16.060000000000045,9.36892539356605,7854118.49
2025-12-05,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.836,16.57,16.424999999999972,16.424999999999972,9.36618754277892,3148208.65
2025-12-08,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.766,17.9,16.181666666666644,16.181666666666644,9.357973990417522,15497801.47
2025-12-09,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.799,18.35,16.425000000000104,16.425000000000104,9.35523613963039,243998507.29
2025-12-10,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.947,18.79,16.059999999999917,16.059999999999917,9.352498288843258,1017660288.02
2025-12-11,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.138,19.24,16.424999999999972,16.424999999999972,9.349760438056126,817901426.52
2025-12-12,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.191,19.69,16.425000000000104,16.425000000000104,9.347022587268992,212840269.09
2025-12-15,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.355,21.05,16.54666666666666,16.54666666666666,9.338809034907598,43219958.35
2025-12-16,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.186,21.49,16.059999999999917,16.059999999999917,9.336071184120463,23594443.88
2025-12-17,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.292,21.94,16.425000000000104,16.425000000000104,9.333333333333334,431646553.76
2025-12-18,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.331,22.37,15.69499999999999,15.69499999999999,9.3305954825462,39067109.55
2025-12-19,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.234,22.81,16.059999999999917,16.059999999999917,9.32785763175907,131221183.43
2025-12-22,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.275,24.12,15.938333333333363,15.938333333333363,9.319644079397673,38148815.11
2025-12-23,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.267,24.55,15.69499999999999,15.69499999999999,9.316906228610542,85775401.88
2025-12-24,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.24,24.98,15.69499999999999,15.69499999999999,9.314168377823409,20969765.97
2025-12-25,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.202,25.42,16.060000000000045,16.060000000000045,9.311430527036276,39361872.65
2025-12-26,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.377,25.85,15.69499999999999,15.69499999999999,9.308692676249144,229157551.74
2025-12-29,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.31,27.15,15.816666666666631,15.816666666666631,9.300479123887747,593587230.76
2025-12-30,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.97,27.59,16.060000000000045,16.060000000000045,9.297741273100616,2341357224.69
2026-01-05,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.877,30.2,15.877499999999998,15.877499999999998,9.281314168377824,4155046.05
2026-01-06,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.67,30.63,15.69499999999999,15.69499999999999,9.27857631759069,4757107.15
2026-01-08,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.311,31.5,15.877500000000017,15.877500000000017,9.273100616016428,11016093.5
2026-01-09,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.435,31.94,16.060000000000045,16.060000000000045,9.270362765229295,1388665.82
2026-01-12,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.337,33.24,15.816666666666675,15.816666666666675,9.262149212867898,18241473.37
2026-01-13,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.341,33.67,15.69499999999999,15.69499999999999,9.259411362080767,24508150.67
2026-01-14,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.087,34.11,16.059999999999917,16.059999999999917,9.256673511293634,27668204.86
2026-01-15,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.301,34.54,15.69499999999999,15.69499999999999,9.253935660506505,24221602.86
2026-01-16,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.31,34.97,15.69499999999999,15.69499999999999,9.25119780971937,18477047.94
2026-01-19,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.222,36.27,15.816666666666718,15.816666666666718,9.242984257357977,16272993.0
2026-01-20,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.2,36.69,15.329999999999803,15.329999999999803,9.240246406570842,50920600.45
2026-01-21,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.191,37.12,15.69499999999999,15.69499999999999,9.23750855578371,16943117.16
2026-01-22,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.218,37.55,15.69499999999999,15.69499999999999,9.234770704996578,10354991.82
2026-01-23,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.237,37.98,15.69499999999999,15.69499999999999,9.232032854209445,9564989.11
2026-01-26,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.254,39.28,15.816666666666718,15.816666666666718,9.22381930184805,18408638.84
2026-01-27,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.254,39.72,16.059999999999917,16.059999999999917,9.221081451060916,19383578.78
2026-01-28,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.241,0.0,16.059999999999917,16.059999999999917,9.218343600273784,16861476.0
2026-01-29,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.204,0.43,15.695,15.695,9.215605749486652,14395040.14
2026-01-30,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.266,0.86,15.695,15.695,9.21286789869952,8256756.52
2026-02-02,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.089,2.14,15.573333333333336,15.573333333333336,9.204654346338124,22299306.51
2026-02-03,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,96.167,2.57,15.69499999999999,15.69499999999999,9.201916495550991,5807508.63
2026-02-04,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.906,3.0,15.695000000000006,15.695000000000006,9.19917864476386,33863336.82
2026-02-05,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.91,3.44,16.06,16.06,9.196440793976729,8577162.15
2026-02-06,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.995,3.87,15.695000000000006,15.695000000000006,9.193702943189596,10224459.45
2026-02-09,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.889,5.17,15.816666666666665,15.816666666666665,9.1854893908282,16884125.62
2026-02-10,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.92,5.6,15.69499999999999,15.69499999999999,9.182751540041068,8316225.47
2026-02-11,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.915,6.03,15.69500000000002,15.69500000000002,9.180013689253936,11859868.73
2026-02-12,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.919,6.45,15.329999999999997,15.329999999999997,9.177275838466803,11165920.69
2026-02-13,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.919,6.87,15.329999999999997,15.329999999999997,9.174537987679672,11593784.76
2026-02-16,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.924,8.13,15.330000000000007,15.330000000000007,9.166324435318275,9697917.16
2026-02-17,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.89,8.55,15.329999999999997,15.329999999999997,9.163586584531142,9477760.75
2026-02-18,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.84,8.96,14.965000000000007,14.965000000000007,9.160848733744013,10566329.45
2026-02-19,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.81,9.38,15.329999999999997,15.329999999999997,9.158110882956878,11216493.98
2026-02-20,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.752,9.8,15.329999999999997,15.329999999999997,9.155373032169749,27421563.75
2026-02-24,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.734,11.46,15.147500000000003,15.147500000000003,9.14442162902122,40133572.22
2026-02-25,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.75,11.88,15.329999999999997,15.329999999999997,9.141683778234086,25504928.71
2026-02-26,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.705,12.3,15.329999999999997,15.329999999999997,9.138945927446954,31756728.26
2026-02-27,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.599,12.72,15.329999999999997,15.329999999999997,9.13620807665982,148345167.81
2026-03-02,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.605,13.97,15.208333333333336,15.208333333333336,9.127994524298426,180071502.69
2026-03-03,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.657,14.39,15.329999999999997,15.329999999999997,9.125256673511291,243053044.71
2026-03-04,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.599,14.81,15.329999999999997,15.329999999999997,9.122518822724162,20250630.88
2026-03-05,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.685,15.23,15.329999999999997,15.329999999999997,9.119780971937027,3577654.86
2026-03-06,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.68,15.65,15.329999999999997,15.329999999999997,9.117043121149898,4468266.22
2026-03-09,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.635,16.9,15.208333333333313,15.208333333333313,9.1088295687885,1455569.64
2026-03-10,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.524,17.32,15.330000000000062,15.330000000000062,9.10609171800137,24235335.9
2026-03-11,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.412,17.74,15.329999999999933,15.329999999999933,9.103353867214237,31230371.5
2026-03-12,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.347,18.17,15.695000000000118,15.695000000000118,9.100616016427104,33440155.43
2026-03-13,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.477,18.59,15.329999999999933,15.329999999999933,9.097878165639973,8240659.04
2026-03-16,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.451,19.85,15.330000000000021,15.330000000000021,9.089664613278575,9428632.93
2026-03-17,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.456,20.27,15.329999999999933,15.329999999999933,9.086926762491444,7596417.25
2026-03-18,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.55,20.69,15.330000000000062,15.330000000000062,9.084188911704311,98996129.23
2026-03-19,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.7,21.1,14.965000000000007,14.965000000000007,9.08145106091718,34240327.46
2026-03-20,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.714,21.5,14.599999999999946,14.599999999999946,9.078713210130047,30363380.95
2026-03-23,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.614,22.72,14.84333333333332,14.84333333333332,9.070499657768652,134905924.19
2026-03-24,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.782,23.13,14.965000000000007,14.965000000000007,9.06776180698152,64144558.74
2026-03-25,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.732,23.53,14.600000000000076,14.600000000000076,9.065023956194388,458827911.69
2026-03-26,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.845,23.94,14.965000000000007,14.965000000000007,9.062286105407257,70315448.23
2026-03-27,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.91,24.34,14.599999999999946,14.599999999999946,9.059548254620124,7735114.73
2026-03-30,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.918,25.55,14.721666666666678,14.721666666666678,9.051334702258726,6039957.58
2026-03-31,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.908,25.96,14.965000000000007,14.965000000000007,9.048596851471595,4091434.41
2026-04-01,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.91,26.37,14.965000000000007,14.965000000000007,9.045859000684462,494703678.19
2026-04-02,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.855,26.77,14.599999999999946,14.599999999999946,9.043121149897331,7792438.64
2026-04-03,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.872,27.18,14.965000000000007,14.965000000000007,9.040383299110198,11517050.96
2026-04-06,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.832,28.39,14.721666666666678,14.721666666666678,9.032169746748805,6598052.82
2026-04-07,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.804,28.8,14.965000000000007,14.965000000000007,9.02943189596167,9994320.13
2026-04-08,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.796,29.21,14.965000000000007,14.965000000000007,9.02669404517454,12465015.25
2026-04-09,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.77,29.62,14.965000000000007,14.965000000000007,9.023956194387406,15750321.84
2026-04-10,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.754,30.03,14.965000000000007,14.965000000000007,9.021218343600276,8959702.13
2026-04-13,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.805,31.25,14.84333333333332,14.84333333333332,9.013004791238878,8195194.44
2026-04-14,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.747,31.66,14.965000000000007,14.965000000000007,9.010266940451745,3311889.28
2026-04-15,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.741,32.06,14.600000000000076,14.600000000000076,9.007529089664612,3642944.55
2026-04-16,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.746,32.47,14.964999999999876,14.964999999999876,9.00479123887748,3351096.12
2026-04-17,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.735,32.87,14.599999999999946,14.599999999999946,9.00205338809035,97917258.64
2026-04-20,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.85,34.09,14.843333333333405,14.843333333333405,8.993839835728952,486640572.0
2026-04-21,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.781,34.48,14.234999999999761,14.234999999999761,8.991101984941821,13099973.79
2026-04-22,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.818,34.88,14.600000000000207,14.600000000000207,8.988364134154688,10417327.69
2026-04-23,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.804,35.28,14.599999999999946,14.599999999999946,8.985626283367557,98264760.4
2026-04-24,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.85,35.67,14.235000000000023,14.235000000000023,8.982888432580424,101216000.33
2026-04-27,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.898,36.86,14.478333333333303,14.478333333333303,8.974674880219029,10396279.3
2026-04-28,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.887,37.26,14.599999999999946,14.599999999999946,8.971937029431896,23219015.61
2026-04-29,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.815,0.0,14.599999999999946,14.599999999999946,8.969199178644764,13714009.71
2026-04-30,SU29024RMFS5,ОФЗ 29024,floating,floating_coupon,95.78,0.4,14.600000000000001,14.600000000000001,8.966461327857632,8621138.12
2023-10-05,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.235,0.34,12.410000000000002,12.410000000000002,13.853524982888432,637057450.77
2023-10-06,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.416,0.68,12.410000000000002,12.410000000000002,13.8507871321013,13295759.89
2023-10-09,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.445,1.7,12.410000000000002,12.410000000000002,13.842573579739904,59938365.16
2023-10-10,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.407,2.04,12.410000000000004,12.410000000000004,13.839835728952773,75416045.37
2023-10-11,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.411,2.38,12.409999999999995,12.409999999999995,13.83709787816564,25882569.5
2023-10-12,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.446,2.73,12.775000000000002,12.775000000000002,13.834360027378509,5490696.19
2023-10-13,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.402,3.07,12.409999999999995,12.409999999999995,13.831622176591376,4035403.55
2023-10-16,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.429,4.1,12.531666666666666,12.531666666666666,13.82340862422998,101761452.34
2023-10-17,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.408,4.46,13.14000000000001,13.14000000000001,13.820670773442847,16741238.44
2023-10-18,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.396,4.81,12.77499999999999,12.77499999999999,13.817932922655714,3539655.99
2023-10-19,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.415,5.17,13.14000000000001,13.14000000000001,13.815195071868583,15000243.2
2023-10-20,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.45,5.53,13.14000000000001,13.14000000000001,13.81245722108145,87800959.6
2023-10-23,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.361,6.61,13.140000000000002,13.140000000000002,13.804243668720057,15505381.23
2023-10-24,SU29025RMFS2,ОФЗ 29025,floating,floating_coupon,96.34,6.97,13.13999999999998,13.13999999999998,13.801505817932922,53802862.23
